year,sector,food_type,tons_supply,tons_surplus,tons_waste,tons_uneaten,tons_anaerobically_digested,tons_composted,tons_landfilled,meals_wasted
2019,Foodservice,Frozen,18131.63,332.70,266.09,323.84,0.09,56.17,231.65,539736.88
2019,Foodservice,Prepared Foods,0.00,569639.43,461740.40,568737.38,12658.51,94187.13,402081.52,947895632.20
2019,Foodservice,Produce,249556.49,4579.21,3662.39,4457.23,1.23,773.16,3188.34,7428722.59
2019,Foodservice,Ready-to-drink Beverages,163069.28,2992.23,2393.14,2912.52,0.80,505.21,2083.38,4854197.39
2019,Foodservice,Breads & Bakery,344764.72,8843.19,6372.19,8584.48,2.59,2153.15,5535.84,14307467.30
2019,Foodservice,Dairy & Eggs,515118.79,13212.75,9520.80,12826.22,3.86,3217.06,8271.19,21377028.76
2019,Foodservice,Dry Goods,1132750.71,29054.96,20936.32,28204.96,8.50,7074.35,18188.42,47008272.08
2019,Foodservice,Fresh Meat & Seafood,880873.00,22594.32,16280.93,21933.33,6.61,5501.30,14144.06,36555543.55
2019,Foodservice,Frozen,52046.53,1334.99,961.96,1295.93,0.39,325.05,835.70,2159890.36
2019,Foodservice,Prepared Foods,0.00,330933.30,244312.87,320822.43,5064.10,67336.00,212192.84,534704041.90
2019,Foodservice,Produce,716347.59,18374.25,13240.06,17836.72,5.37,4473.79,11502.30,29727867.12
2019,Foodservice,Ready-to-drink Beverages,468087.56,12006.41,8651.53,11655.16,3.51,2923.34,7516.02,19425269.05
2019,Foodservice,Breads & Bakery,76529.01,1404.26,1137.88,1367.34,0.37,223.17,1008.14,2278905.93
2019,Foodservice,Dairy & Eggs,114343.28,2098.13,1700.13,2042.97,0.55,333.45,1506.27,3404951.87
2019,Foodservice,Dry Goods,251441.87,4613.81,3738.60,4492.51,1.22,733.25,3312.31,7487518.77
2019,Foodservice,Fresh Meat & Seafood,195531.42,3587.89,2907.29,3493.56,0.95,570.21,2575.78,5822599.01
2019,Foodservice,Frozen,11553.01,211.99,171.78,206.42,0.06,33.69,152.19,344029.23
2019,Foodservice,Prepared Foods,0.00,120338.28,98725.65,119771.02,2197.32,18757.14,87467.04,199618366.10
2019,Foodservice,Produce,159010.96,2917.76,2364.28,2841.05,0.77,463.71,2094.69,4735080.72
2019,Foodservice,Ready-to-drink Beverages,103903.54,1906.57,1544.90,1856.44,0.50,303.00,1368.75,3094073.88
2019,Manufacturing,Breads & Bakery,115527.79,80333.60,13851.87,66097.75,0.00,0.00,12130.08,110162918.30
2019,Manufacturing,Dairy & Eggs,175017374.80,4407614.34,3469566.44,4320776.01,806688.72,0.00,39022.34,7201293346.00
2019,Manufacturing,Dry Goods,45797733.04,3046128.47,261722.54,2934418.76,2473.35,632696.46,157464.30,4890697930.00
2019,Manufacturing,Fresh Meat & Seafood,46590966.65,826940.64,18589.11,808351.48,0.00,0.00,17671.26,1347252463.00
2019,Manufacturing,Frozen,0.00,193500.53,47797.29,146331.74,603.58,4032.16,43595.76,243886233.00
2019,Manufacturing,Prepared Foods,0.00,28981.79,9106.07,19896.56,20.04,133.86,8080.79,33160936.09
2019,Manufacturing,Produce,63244835.15,1947552.16,42130.13,1928269.47,21936.84,146546.09,38177.59,3213782444.00
2019,Manufacturing,Ready-to-drink Beverages,2948.60,53191.52,23952.89,30659.36,0.00,6706.48,20446.56,51098940.49
2019,Residential,Breads & Bakery,8495101.11,1185033.12,798710.92,1185033.12,0.00,329879.42,653046.41,1975055195.00
2019,Residential,Dairy & Eggs,25888287.39,5125529.07,4159215.12,5125529.07,0.00,911306.00,1524610.47,8542548445.00
2019,Residential,Dry Goods,35370831.75,5897130.78,3960801.93,5897130.78,0.00,1816903.03,2950385.39,9828551308.00
2019,Residential,Fresh Meat & Seafood,9941886.92,2404333.23,1771422.09,2404333.23,0.00,594477.61,1502968.72,4007222045.00
2019,Residential,Frozen,15379217.87,3637965.70,3222198.19,3637965.70,0.00,415767.51,2272974.67,6063276170.00
2019,Residential,Prepared Foods,15612197.23,3333216.11,2472057.36,3333216.11,0.00,787621.04,1751682.11,5555360185.00
2019,Residential,Produce,25205880.38,6579045.89,3527318.44,6579045.89,0.00,3022286.06,3000977.63,10965076485.00
2019,Residential,Ready-to-drink Beverages,17793127.73,1839431.49,1159155.99,1839431.49,0.00,680275.50,584594.47,3065719147.00
2019,Retail,Breads & Bakery,7797256.56,306432.18,107256.06,247880.93,14742.69,54970.45,91362.24,413134891.00
2019,Retail,Dairy & Eggs,27688776.61,3073888.27,1075908.99,2486547.88,147887.14,551420.64,918712.29,4144246475.00
2019,Retail,Dry Goods,34353788.21,1549690.33,542415.86,1253584.68,74556.80,277996.84,462820.95,2089307792.00
2019,Retail,Fresh Meat & Seafood,10113105.89,442145.23,151359.79,356663.85,21523.46,80253.63,133468.42,594439750.20
2019,Retail,Frozen,14903807.20,700570.06,245210.48,566709.28,33704.97,125674.31,207242.39,944515466.80
2019,Retail,Prepared Foods,4736534.37,225592.46,78960.89,182487.58,10853.43,40468.72,65857.79,304145972.60
2019,Retail,Produce,26303238.71,3416756.72,1195918.31,2763903.07,164382.80,612927.35,1014221.86,4606505110.00
2019,Retail,Ready-to-drink Beverages,16305702.20,769024.04,350213.70,577841.84,48137.99,179490.15,296130.90,963069729.80
2018,Farm,Dry Goods,6336935.12,1245978.77,1096178.08,1216859.47,0.00,0.00,24721.71,2028099110.00
2018,Farm,Produce,98006998.22,15529227.09,13564571.99,15270224.07,0.00,0.00,189336.39,25450373456.00
2018,Foodservice,Breads & Bakery,31549.82,647.72,548.12,631.46,0.16,81.02,491.36,1052435.44
2018,Foodservice,Dairy & Eggs,15008.62,308.13,260.75,300.39,0.08,38.54,233.74,500655.98
2018,Foodservice,Dry Goods,26827.84,550.78,466.08,536.95,0.14,68.89,417.82,894919.93
2018,Foodservice,Fresh Meat & Seafood,63939.24,1312.68,1110.82,1279.73,0.33,164.19,995.79,2132878.08
2018,Foodservice,Frozen,144.52,2.97,2.51,2.89,0.00,0.37,2.25,4820.82
2018,Foodservice,Prepared Foods,0.00,28494.63,24556.51,28231.53,343.64,3248.64,22016.37,47052554.66
2018,Foodservice,Produce,50905.33,1045.09,884.38,1018.86,0.26,130.72,792.80,1698094.43
2018,Foodservice,Ready-to-drink Beverages,21895.65,449.52,380.39,438.24,0.11,56.23,341.00,730392.61
2018,Foodservice,Breads & Bakery,147695.23,4027.64,3270.77,3921.99,1.06,633.37,2869.28,6536653.92
2018,Foodservice,Dairy & Eggs,220673.94,6017.77,4886.91,5859.92,1.59,946.32,4287.04,9766525.12
2018,Foodservice,Dry Goods,485263.91,13233.13,10746.35,12886.00,3.49,2080.97,9427.25,21476673.64
2018,Foodservice,Fresh Meat & Seafood,377360.95,10290.62,8356.80,10020.68,2.71,1618.25,7331.01,16701134.59
2018,Foodservice,Frozen,22296.43,608.02,493.76,592.07,0.16,95.61,433.15,986789.31
2018,Foodservice,Prepared Foods,0.00,251959.12,207422.10,251278.80,4968.50,38780.03,182121.59,418797992.50
2018,Foodservice,Produce,306879.20,8368.59,6795.96,8149.06,2.21,1316.00,5961.76,13581773.42
2018,Foodservice,Ready-to-drink Beverages,200526.03,5468.34,4440.72,5324.89,1.44,859.92,3895.63,8874824.48
2018,Foodservice,Breads & Bakery,60126.74,1234.41,962.86,1200.72,0.34,231.42,828.30,2001201.10
2018,Foodservice,Dairy & Eggs,89836.37,1844.35,1438.62,1794.02,0.51,345.76,1237.58,2990028.39
2018,Foodservice,Dry Goods,197550.96,4055.75,3163.54,3945.06,1.11,760.33,2721.44,6575098.42
2018,Foodservice,Fresh Meat & Seafood,153623.66,3153.91,2460.10,3067.84,0.86,591.27,2116.30,5113063.85
2018,Foodservice,Frozen,9076.88,186.35,145.36,181.26,0.05,34.94,125.04,302106.23
2018,Foodservice,Prepared Foods,0.00,273908.41,221829.40,263221.55,1756.32,34921.30,190599.30,438702584.40
2018,Foodservice,Produce,124930.54,2564.84,2000.61,2494.84,0.70,480.83,1721.03,4158069.28
2018,Foodservice,Ready-to-drink Beverages,81634.16,1675.96,1307.27,1630.22,0.46,314.19,1124.58,2717033.63
2018,Foodservice,Breads & Bakery,148443.48,4029.37,3199.12,3921.26,1.09,702.48,2803.77,6535438.24
2018,Foodservice,Dairy & Eggs,221791.91,6020.36,4779.86,5858.83,1.62,1049.58,4189.16,9764708.75
2018,Foodservice,Dry Goods,487722.33,13238.82,10510.96,12883.61,3.57,2308.04,9212.00,21472679.43
2018,Foodservice,Fresh Meat & Seafood,379272.72,10295.04,8173.75,10018.82,2.77,1794.82,7163.63,16698028.53
2018,Foodservice,Frozen,22409.39,608.28,482.95,591.96,0.16,106.05,423.26,986605.79
2018,Foodservice,Prepared Foods,0.00,227753.10,184462.86,224453.48,3648.39,35048.97,161709.05,374089127.60
2018,Foodservice,Produce,308433.90,8372.18,6647.09,8147.55,2.26,1459.59,5825.64,13579247.49
2018,Foodservice,Ready-to-drink Beverages,201541.92,5470.69,4343.45,5323.90,1.47,953.75,3806.68,8873173.95
2018,Foodservice,Breads & Bakery,37606.88,1020.81,845.18,994.56,0.26,145.26,748.74,1657607.85
2018,Foodservice,Dairy & Eggs,56189.07,1525.21,1262.79,1486.00,0.39,217.04,1118.71,2476659.91
2018,Foodservice,Dry Goods,123560.25,3353.94,2776.89,3267.72,0.87,477.27,2460.05,5446196.67
2018,Foodservice,Fresh Meat & Seafood,96085.48,2608.16,2159.42,2541.11,0.68,371.14,1913.03,4235183.96
2018,Foodservice,Frozen,5677.23,154.10,127.59,150.14,0.04,21.93,113.03,250236.55
2018,Foodservice,Prepared Foods,0.00,64211.46,53950.64,64040.24,1141.95,8922.44,47823.85,106733736.00
2018,Foodservice,Produce,78139.07,2121.02,1756.09,2066.49,0.55,301.82,1555.73,3444155.76
2018,Foodservice,Ready-to-drink Beverages,51058.91,1385.95,1147.50,1350.32,0.36,197.22,1016.57,2250536.58
2018,Foodservice,Breads & Bakery,96399.42,1979.09,1738.16,1931.50,0.48,187.80,1523.91,3219172.12
2018,Foodservice,Dairy & Eggs,33613.98,690.10,606.09,673.51,0.17,65.48,531.38,1122508.70
2018,Foodservice,Dry Goods,156335.65,3209.59,2818.85,3132.41,0.78,304.56,2471.41,5220688.94
2018,Foodservice,Fresh Meat & Seafood,327249.17,6718.46,5900.56,6556.92,1.63,637.52,5173.26,10928192.66
2018,Foodservice,Prepared Foods,0.00,310536.51,278052.89,309747.70,3640.41,27852.46,243878.96,516246164.70
2018,Foodservice,Produce,169127.52,3472.21,3049.50,3388.72,0.84,329.48,2673.62,5647862.05
2018,Foodservice,Ready-to-drink Beverages,83728.33,1718.95,1509.69,1677.62,0.42,163.11,1323.60,2796032.42
2018,Foodservice,Breads & Bakery,7358.43,151.07,113.78,146.81,0.04,32.14,102.03,244688.02
2018,Foodservice,Dairy & Eggs,30717.29,630.63,474.99,612.86,0.18,134.16,425.91,1021433.82
2018,Foodservice,Dry Goods,327061.35,6714.61,5057.40,6525.41,1.90,1428.50,4534.81,10875683.32
2018,Foodservice,Fresh Meat & Seafood,248688.93,5105.61,3845.51,4961.75,1.44,1086.20,3448.15,8269586.35
2018,Foodservice,Prepared Foods,0.00,355573.16,270925.42,354102.22,9576.33,73085.08,242870.36,590170363.50
2018,Foodservice,Produce,245733.48,5044.94,3799.81,4902.79,1.42,1073.29,3407.17,8171309.60
2018,Foodservice,Ready-to-drink Beverages,115093.67,2362.89,1779.71,2296.31,0.67,502.69,1595.81,3827179.04
2018,Foodservice,Breads & Bakery,198180.09,4068.66,3509.69,3968.73,1.01,446.05,3214.02,6614542.19
2018,Foodservice,Dairy & Eggs,655718.98,13461.99,11612.53,13131.33,3.34,1475.85,10634.24,21885552.68
2018,Foodservice,Dry Goods,392955.39,8067.42,6959.09,7869.27,2.00,884.44,6372.82,13115444.53
2018,Foodservice,Fresh Meat & Seafood,415482.35,8529.90,7358.03,8320.39,2.12,935.14,6738.16,13867313.87
2018,Foodservice,Frozen,23301.53,478.38,412.66,466.63,0.12,52.45,377.90,777721.65
2018,Foodservice,Prepared Foods,0.00,765885.47,673177.33,763355.08,10217.77,79202.44,616556.08,1272258459.00
2018,Foodservice,Produce,313748.18,6441.29,5556.36,6283.07,1.60,706.17,5088.27,10471791.38
2018,Foodservice,Ready-to-drink Beverages,203191.96,4171.56,3598.45,4069.09,1.03,457.33,3295.30,6781820.28
2018,Foodservice,Breads & Bakery,131436.40,2698.41,2303.91,2631.34,0.68,318.23,2081.32,4385567.43
2018,Foodservice,Dairy & Eggs,257964.27,5296.04,4521.79,5164.41,1.33,624.58,4084.92,8607354.94
2018,Foodservice,Dry Goods,848135.45,17412.32,14866.74,16979.57,4.37,2053.50,13430.40,28299278.80
2018,Foodservice,Fresh Meat & Seafood,277633.59,5699.85,4866.57,5558.19,1.43,672.21,4396.39,9263650.54
2018,Foodservice,Frozen,4186.55,85.95,73.38,83.81,0.02,10.14,66.29,139690.24
2018,Foodservice,Prepared Foods,0.00,712697.99,619553.00,710679.14,10480.89,80073.71,560092.87,1184465240.00
2018,Foodservice,Produce,114448.49,2349.64,2006.14,2291.24,0.59,277.10,1812.32,3818741.05
2018,Foodservice,Ready-to-drink Beverages,331066.19,6796.83,5803.17,6627.90,1.70,801.58,5242.50,11046507.31
2018,Foodservice,Breads & Bakery,98953.20,2031.52,1798.11,1983.13,0.49,179.67,1652.26,3305218.90
2018,Foodservice,Dairy & Eggs,140526.13,2885.02,2553.54,2816.30,0.70,255.15,2346.42,4693831.36
2018,Foodservice,Dry Goods,622441.45,12778.80,11310.57,12474.41,3.08,1130.16,10393.13,20790690.02
2018,Foodservice,Fresh Meat & Seafood,139681.29,2867.67,2538.19,2799.37,0.69,253.62,2332.31,4665612.28
2018,Foodservice,Prepared Foods,0.00,461386.87,416496.05,460270.82,5032.92,38466.04,382895.35,767118026.20
2018,Foodservice,Produce,202361.21,4154.50,3677.17,4055.54,1.00,367.42,3378.90,6759236.94
2018,Foodservice,Ready-to-drink Beverages,67734.73,1390.60,1230.83,1357.48,0.34,122.98,1130.99,2262464.60
2018,Foodservice,Breads & Bakery,3709.20,76.15,65.32,74.27,0.02,8.70,57.73,123779.51
2018,Foodservice,Dairy & Eggs,17336.63,355.92,305.30,347.12,0.09,40.65,269.83,578539.71
2018,Foodservice,Dry Goods,55387.37,1137.11,975.37,1109.00,0.28,129.86,862.05,1848328.59
2018,Foodservice,Fresh Meat & Seafood,121218.23,2488.62,2134.66,2427.10,0.62,284.21,1886.64,4045166.00
2018,Foodservice,Frozen,993.22,20.39,17.49,19.89,0.01,2.33,15.46,33144.59
2018,Foodservice,Prepared Foods,0.00,107051.31,93512.98,106755.61,1523.94,11636.15,82675.66,177926020.60
2018,Foodservice,Produce,69117.38,1418.99,1217.16,1383.91,0.35,162.05,1075.74,2306511.86
2018,Foodservice,Ready-to-drink Beverages,25440.77,522.30,448.01,509.39,0.13,59.65,395.96,848982.43
2018,Foodservice,Breads & Bakery,164042.70,3367.82,3071.93,3290.60,0.78,212.04,2725.72,5484341.57
2018,Foodservice,Dairy & Eggs,78037.05,1602.11,1461.35,1565.38,0.37,100.87,1296.66,2608966.12
2018,Foodservice,Dry Goods,139490.82,2863.76,2612.16,2798.11,0.67,180.31,2317.77,4663513.23
2018,Foodservice,Fresh Meat & Seafood,332450.87,6825.26,6225.60,6668.78,1.59,429.73,5523.98,11114631.36
2018,Foodservice,Frozen,751.42,15.43,14.07,15.07,0.00,0.97,12.49,25121.73
2018,Foodservice,Prepared Foods,0.00,148157.27,137869.59,147239.37,873.91,8283.51,122341.47,245398954.90
2018,Foodservice,Produce,264681.31,5433.94,4956.52,5309.36,1.26,342.13,4397.93,8848932.24
2018,Foodservice,Ready-to-drink Beverages,113846.01,2337.27,2131.92,2283.69,0.54,147.16,1891.66,3806145.66
2018,Foodservice,Breads & Bakery,29302.32,601.58,532.92,587.27,0.14,52.77,477.90,978776.90
2018,Foodservice,Dairy & Eggs,75810.88,1556.41,1378.78,1519.37,0.37,136.52,1236.42,2532288.95
2018,Foodservice,Dry Goods,197049.57,4045.45,3583.77,3949.19,0.97,354.84,3213.73,6581989.99
2018,Foodservice,Fresh Meat & Seafood,291734.60,5989.35,5305.81,5846.84,1.44,525.35,4757.97,9744726.81
2018,Foodservice,Prepared Foods,0.00,356540.29,322147.68,355698.82,3864.42,29479.65,289059.99,592831360.80
2018,Foodservice,Produce,280948.81,5767.91,5109.65,5630.67,1.39,505.92,4582.06,9384452.18
2018,Foodservice,Ready-to-drink Beverages,88028.83,1807.24,1600.99,1764.24,0.43,158.52,1435.68,2940401.75
2018,Foodservice,Breads & Bakery,428599.42,8799.20,7397.26,8576.69,2.24,1146.61,6564.05,14294484.38
2018,Foodservice,Dairy & Eggs,640377.64,13147.03,11052.37,12814.58,3.35,1713.16,9807.46,21357630.76
2018,Foodservice,Dry Goods,1408196.01,28910.43,24304.27,28179.37,7.37,3767.26,21566.69,46965615.70
2018,Foodservice,Fresh Meat & Seafood,1095070.47,22481.93,18899.98,21913.42,5.73,2929.58,16771.13,36522372.22
2018,Foodservice,Frozen,64702.42,1328.35,1116.71,1294.76,0.34,173.09,990.93,2157930.43
2018,Foodservice,Prepared Foods,0.00,1854201.50,1585888.24,1848630.52,30223.98,230873.43,1408210.57,3081050858.00
2018,Foodservice,Produce,890538.24,18282.86,15369.93,17820.53,4.66,2382.40,13638.70,29700891.38
2018,Foodservice,Ready-to-drink Beverages,581910.06,11946.68,10043.27,11644.59,3.04,1556.75,8912.02,19407642.12
2018,Foodservice,Breads & Bakery,120491.03,2359.29,1995.33,2300.02,0.60,296.18,1760.00,3833371.46
2018,Foodservice,Dairy & Eggs,180027.69,3525.05,2981.26,3436.50,0.89,442.53,2629.65,5727505.10
2018,Foodservice,Dry Goods,395882.45,7751.62,6555.82,7556.90,1.96,973.13,5782.62,12594833.49
2018,Foodservice,Fresh Meat & Seafood,307854.29,6027.98,5098.07,5876.55,1.53,756.75,4496.80,9794254.59
2018,Foodservice,Frozen,18189.62,356.16,301.22,347.22,0.09,44.71,265.69,578695.16
2018,Foodservice,Prepared Foods,0.00,293654.82,252290.97,292845.88,4561.10,35885.85,222739.75,488076460.90
2018,Foodservice,Produce,250354.68,4902.10,4145.88,4778.96,1.24,615.41,3656.91,7964928.72
2018,Foodservice,Ready-to-drink Beverages,163590.85,3203.21,2709.07,3122.74,0.81,402.13,2389.56,5204573.97
2018,Foodservice,Breads & Bakery,66759.25,1307.19,1100.24,1274.18,0.33,169.09,954.06,2123626.03
2018,Foodservice,Dairy & Eggs,99746.13,1953.09,1643.89,1903.77,0.50,252.64,1425.47,3172945.55
2018,Foodservice,Dry Goods,219342.61,4294.86,3614.92,4186.40,1.09,555.57,3134.63,6977334.84
2018,Foodservice,Fresh Meat & Seafood,170569.73,3339.86,2811.11,3255.52,0.85,432.03,2437.61,5425859.25
2018,Foodservice,Frozen,10078.14,197.34,166.09,192.35,0.05,25.53,144.03,320587.79
2018,Foodservice,Prepared Foods,0.00,162702.37,139079.61,162251.78,2606.26,20504.34,120748.50,270419635.70
2018,Foodservice,Produce,138711.50,2716.06,2286.06,2647.47,0.69,351.34,1982.33,4412442.19
2018,Foodservice,Ready-to-drink Beverages,90639.14,1774.77,1493.80,1729.95,0.45,229.58,1295.32,2883250.13
2018,Foodservice,Breads & Bakery,70559.35,1381.60,1117.12,1345.19,0.37,221.82,973.03,2241989.13
2018,Foodservice,Dairy & Eggs,105423.91,2064.26,1669.11,2009.88,0.55,331.43,1453.83,3349793.86
2018,Foodservice,Dry Goods,231828.10,4539.34,3670.39,4419.74,1.20,728.82,3196.98,7366225.81
2018,Foodservice,Fresh Meat & Seafood,180278.95,3529.97,2854.25,3436.97,0.94,566.76,2486.10,5728276.67
2018,Foodservice,Frozen,10651.81,208.57,168.64,203.07,0.06,33.49,146.89,338456.18
2018,Foodservice,Prepared Foods,0.00,171963.77,140908.26,171466.90,3438.29,27040.10,122778.88,285778168.80
2018,Foodservice,Produce,146607.28,2870.66,2321.14,2795.03,0.76,460.90,2021.76,4658375.48
2018,Foodservice,Ready-to-drink Beverages,95798.53,1875.79,1516.72,1826.37,0.50,301.17,1321.09,3043951.88
2018,Foodservice,Breads & Bakery,202876.87,5506.92,4547.28,5364.95,1.43,795.11,4046.36,8941585.34
2018,Foodservice,Dairy & Eggs,303121.76,8227.99,6794.16,8015.86,2.14,1187.99,6045.74,13359773.82
2018,Foodservice,Dry Goods,666567.40,18093.42,14940.42,17626.96,4.70,2612.39,13294.64,29378258.75
2018,Foodservice,Fresh Meat & Seafood,518349.91,14070.18,11618.28,13707.44,3.65,2031.50,10338.45,22845728.42
2018,Foodservice,Frozen,30626.79,831.34,686.47,809.91,0.22,120.03,610.85,1349843.66
2018,Foodservice,Prepared Foods,0.00,534072.55,447729.50,533146.27,10027.14,75251.72,398514.28,888577118.60
2018,Foodservice,Produce,421534.89,11442.21,9448.27,11147.22,2.97,1652.07,8407.48,18578708.25
2018,Foodservice,Ready-to-drink Beverages,275446.22,7476.76,6173.84,7284.00,1.94,1079.52,5493.75,12140003.35
2018,Foodservice,Breads & Bakery,117358.92,2409.39,2028.79,2348.57,0.61,310.88,1850.20,3914289.92
2018,Foodservice,Dairy & Eggs,1021589.78,20973.36,17660.23,20443.94,5.34,2706.18,16105.67,34073239.58
2018,Foodservice,Dry Goods,225725.79,4634.18,3902.12,4517.20,1.18,597.94,3558.63,7528666.69
2018,Foodservice,Prepared Foods,0.00,175319.17,150797.91,172190.88,1397.41,18895.67,137514.83,286984795.30
2018,Foodservice,Ready-to-drink Beverages,468857.00,9625.69,8105.14,9382.72,2.45,1242.00,7391.67,15637858.90
2018,Foodservice,Dairy & Eggs,13589.22,278.99,184.41,270.28,0.09,83.59,170.51,450462.47
2018,Foodservice,Dry Goods,79777.28,1637.84,1082.60,1586.70,0.51,490.74,1000.99,2644498.27
2018,Foodservice,Fresh Meat & Seafood,91334.30,1875.10,1239.44,1816.56,0.58,561.83,1146.00,3027596.46
2018,Foodservice,Prepared Foods,0.00,36386.18,24599.10,35226.69,805.23,9337.36,22745.78,58711142.40
2018,Foodservice,Produce,55359.39,1136.53,751.25,1101.05,0.35,340.54,694.61,1835081.53
2018,Foodservice,Ready-to-drink Beverages,48782.15,1001.50,661.99,970.23,0.31,300.08,612.09,1617055.82
2018,Foodservice,Breads & Bakery,66891.42,1373.29,1124.27,1337.56,0.36,207.43,993.37,2229273.17
2018,Foodservice,Dairy & Eggs,155703.73,3196.62,2616.96,3113.46,0.84,482.84,2312.27,5189098.09
2018,Foodservice,Dry Goods,152960.01,3140.29,2570.85,3058.60,0.82,474.33,2271.53,5097658.65
2018,Foodservice,Fresh Meat & Seafood,85578.76,1756.94,1438.35,1711.24,0.46,265.38,1270.88,2852061.08
2018,Foodservice,Prepared Foods,0.00,93235.85,78004.58,91619.96,1048.02,11955.49,68919.87,152699938.10
2018,Foodservice,Produce,114940.29,2359.74,1931.84,2298.35,0.62,356.43,1706.92,3830585.24
2018,Foodservice,Ready-to-drink Beverages,134711.77,2765.65,2264.15,2693.70,0.72,417.74,2000.53,4489504.45
2018,Foodservice,Breads & Bakery,858546.74,17626.07,14938.46,17184.34,4.45,2183.11,13673.06,28640567.13
2018,Foodservice,Dairy & Eggs,2185059.30,44859.53,38019.38,43735.30,11.34,5556.15,34798.87,72892173.38
2018,Foodservice,Dry Goods,760468.64,15612.51,13231.93,15221.25,3.95,1933.71,12111.09,25368744.81
2018,Foodservice,Fresh Meat & Seafood,1177116.07,24166.33,20481.47,23560.70,6.11,2993.16,18746.54,39267835.28
